time_period,time_identifier,geographic_level,country_code,country_name,version,characteristic_type,characteristic_value,subjects,KS2_Prior,num_U,num_1,num_2,num_3,num_4,num_5,num_6,num_7,num_8,num_9,num_X,All_Grades,perc_U,perc_1,perc_2,perc_3,perc_4,perc_5,perc_6,perc_7,perc_8,perc_9
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Other Sciences,80 - 89.5,1,3,5,2,2,3,2,0,0,0,0,18,5.6,16.7,27.8,11.1,11.1,16.7,11.1,0,0,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Other Sciences,90 - 95.5,1,4,13,14,19,4,3,0,2,0,0,60,1.7,6.7,21.7,23.3,31.7,6.7,5,0,3.3,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Other Sciences,96 - 99.5,0,4,14,18,18,15,12,6,2,0,0,89,0,4.5,15.7,20.2,20.2,16.9,13.5,6.7,2.2,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Other Sciences,100 - 102,2,3,6,13,29,23,17,15,3,0,0,111,1.8,2.7,5.4,11.7,26.1,20.7,15.3,13.5,2.7,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Other Sciences,102.5 - 104.5,0,3,14,9,19,41,38,21,8,7,0,160,0,1.9,8.8,5.6,11.9,25.6,23.8,13.1,5,4.4
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Other Sciences,105 - 107,0,4,6,8,17,37,45,42,20,8,0,187,0,2.1,3.2,4.3,9.1,19.8,24.1,22.5,10.7,4.3
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Other Sciences,107.5 - 109.5,0,1,2,10,13,33,30,44,59,24,1,217,0,0.5,0.9,4.6,6,15.3,13.9,20.4,27.3,11.1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Other Sciences,110 - 113,0,0,2,6,11,34,49,87,82,71,0,342,0,0,0.6,1.8,3.2,9.9,14.3,25.4,24,20.8
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Other Sciences,113.5 - 116.5,0,0,0,3,8,14,35,63,73,73,0,269,0,0,0,1.1,3,5.2,13,23.4,27.1,27.1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Other Sciences,117 - 120,0,0,0,0,2,1,8,13,23,48,0,95,0,0,0,0,2.1,1.1,8.4,13.7,24.2,50.5
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Performing Arts,Less than 80,11,35,62,55,30,12,2,2,0,0,2,211,5.3,16.7,29.7,26.3,14.4,5.7,1,1,0,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Performing Arts,80 - 89.5,61,147,287,391,302,122,45,16,4,2,7,1384,4.4,10.7,20.8,28.4,21.9,8.9,3.3,1.2,0.3,0.1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Performing Arts,90 - 95.5,96,209,497,871,1038,650,389,153,55,22,6,3986,2.4,5.3,12.5,21.9,26.1,16.3,9.8,3.8,1.4,0.6
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Performing Arts,96 - 99.5,71,168,404,869,1376,1362,1021,463,246,99,18,6097,1.2,2.8,6.6,14.3,22.6,22.4,16.8,7.6,4,1.6
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Performing Arts,100 - 102,59,95,249,582,1061,1256,1165,674,394,190,9,5734,1,1.7,4.3,10.2,18.5,21.9,20.3,11.8,6.9,3.3
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Performing Arts,102.5 - 104.5,47,67,181,446,876,1280,1530,976,620,357,8,6388,0.7,1.1,2.8,7,13.7,20.1,24,15.3,9.7,5.6
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Performing Arts,105 - 107,20,49,119,310,620,1018,1446,1106,962,609,8,6267,0.3,0.8,1.9,5,9.9,16.3,23.1,17.7,15.4,9.7
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Performing Arts,107.5 - 109.5,10,25,52,151,348,656,1138,1156,1014,736,7,5293,0.2,0.5,1,2.9,6.6,12.4,21.5,21.9,19.2,13.9
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Performing Arts,110 - 113,7,4,29,71,173,379,849,1134,1212,1159,0,5017,0.1,0.1,0.6,1.4,3.4,7.6,16.9,22.6,24.2,23.1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Performing Arts,113.5 - 116.5,1,0,6,14,41,100,254,404,618,891,5,2334,0,0,0.3,0.6,1.8,4.3,10.9,17.3,26.5,38.3
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Performing Arts,117 - 120,0,1,1,0,8,14,26,68,133,228,1,480,0,0.2,0.2,0,1.7,2.9,5.4,14.2,27.8,47.6
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Photography,Less than 80,4,25,41,87,99,44,19,9,1,0,5,334,1.2,7.6,12.5,26.4,30.1,13.4,5.8,2.7,0.3,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Photography,80 - 89.5,18,80,183,432,611,376,188,55,12,9,7,1971,0.9,4.1,9.3,22,31.1,19.1,9.6,2.8,0.6,0.5
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Photography,90 - 95.5,44,131,294,715,1320,1109,635,262,109,51,24,4694,0.9,2.8,6.3,15.3,28.3,23.7,13.6,5.6,2.3,1.1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Photography,96 - 99.5,42,99,265,637,1359,1487,1085,565,256,99,30,5924,0.7,1.7,4.5,10.8,23.1,25.2,18.4,9.6,4.3,1.7
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Photography,100 - 102,20,53,167,419,922,1170,1078,578,285,169,14,4875,0.4,1.1,3.4,8.6,19,24.1,22.2,11.9,5.9,3.5
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Photography,102.5 - 104.5,19,54,142,341,728,1115,1085,730,391,206,14,4825,0.4,1.1,3,7.1,15.1,23.2,22.6,15.2,8.1,4.3
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Photography,105 - 107,10,39,90,231,509,818,898,704,417,263,12,3991,0.3,1,2.3,5.8,12.8,20.6,22.6,17.7,10.5,6.6
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Photography,107.5 - 109.5,5,16,54,100,259,432,614,574,376,274,8,2712,0.2,0.6,2,3.7,9.6,16,22.7,21.2,13.9,10.1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Photography,110 - 113,3,2,22,42,139,202,395,426,333,251,6,1821,0.2,0.1,1.2,2.3,7.7,11.1,21.8,23.5,18.3,13.8
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Photography,113.5 - 116.5,0,1,3,6,24,43,97,139,154,118,0,585,0,0.2,0.5,1,4.1,7.4,16.6,23.8,26.3,20.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Photography,117 - 120,1,1,1,1,1,9,11,23,22,24,2,96,1.1,1.1,1.1,1.1,1.1,9.6,11.7,24.5,23.4,25.5
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physical Education,Less than 80,2,14,26,20,3,4,2,0,0,1,1,73,2.8,19.4,36.1,27.8,4.2,5.6,2.8,0,0,1.4
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physical Education,80 - 89.5,15,82,263,282,129,45,19,5,3,0,7,850,1.8,9.7,31.2,33.5,15.3,5.3,2.3,0.6,0.4,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physical Education,90 - 95.5,17,147,490,1101,921,568,273,86,45,9,7,3664,0.5,4,13.4,30.1,25.2,15.5,7.5,2.4,1.2,0.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physical Education,96 - 99.5,16,79,405,1297,1686,1520,1022,449,165,65,14,6718,0.2,1.2,6,19.3,25.1,22.7,15.2,6.7,2.5,1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physical Education,100 - 102,9,53,239,997,1490,1811,1460,807,396,191,7,7460,0.1,0.7,3.2,13.4,20,24.3,19.6,10.8,5.3,2.6
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physical Education,102.5 - 104.5,11,34,176,723,1362,2010,2113,1379,891,444,12,9155,0.1,0.4,1.9,7.9,14.9,22,23.1,15.1,9.7,4.9
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physical Education,105 - 107,7,23,95,443,963,1659,2144,1868,1249,813,5,9269,0.1,0.2,1,4.8,10.4,17.9,23.1,20.2,13.5,8.8
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physical Education,107.5 - 109.5,2,4,31,222,554,1026,1699,1765,1449,1190,3,7945,0,0.1,0.4,2.8,7,12.9,21.4,22.2,18.2,15
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physical Education,110 - 113,3,5,23,86,260,635,1128,1664,1704,1775,2,7285,0,0.1,0.3,1.2,3.6,8.7,15.5,22.8,23.4,24.4
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physical Education,113.5 - 116.5,0,1,5,14,32,129,264,558,776,1197,0,2976,0,0,0.2,0.5,1.1,4.3,8.9,18.8,26.1,40.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physical Education,117 - 120,0,0,0,0,4,14,38,75,148,361,0,640,0,0,0,0,0.6,2.2,5.9,11.7,23.1,56.4
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physics,Less than 80,5,22,33,13,12,2,1,1,1,2,0,92,5.4,23.9,35.9,14.1,13,2.2,1.1,1.1,1.1,2.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physics,80 - 89.5,18,142,206,120,55,15,7,5,2,1,5,576,3.2,24.9,36.1,21,9.6,2.6,1.2,0.9,0.4,0.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physics,90 - 95.5,26,146,395,598,495,261,82,45,28,9,3,2088,1.2,7,18.9,28.7,23.7,12.5,3.9,2.2,1.3,0.4
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physics,96 - 99.5,35,118,346,914,1375,1180,627,293,137,52,15,5092,0.7,2.3,6.8,18,27.1,23.2,12.3,5.8,2.7,1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physics,100 - 102,31,59,175,747,1671,2038,1454,882,374,167,12,7610,0.4,0.8,2.3,9.8,22,26.8,19.1,11.6,4.9,2.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physics,102.5 - 104.5,26,34,147,651,2206,3551,3420,2165,1101,456,12,13769,0.2,0.2,1.1,4.7,16,25.8,24.9,15.7,8,3.3
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physics,105 - 107,26,19,101,465,2120,4336,5110,4169,2468,1112,9,19935,0.1,0.1,0.5,2.3,10.6,21.8,25.6,20.9,12.4,5.6
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physics,107.5 - 109.5,17,18,45,271,1282,3608,5635,5791,4181,2411,7,23266,0.1,0.1,0.2,1.2,5.5,15.5,24.2,24.9,18,10.4
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physics,110 - 113,11,4,12,114,809,2476,5340,7091,6939,5465,7,28268,0,0,0,0.4,2.9,8.8,18.9,25.1,24.6,19.3
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physics,113.5 - 116.5,5,2,5,25,145,594,1644,3045,4403,5843,4,15715,0,0,0,0.2,0.9,3.8,10.5,19.4,28,37.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Physics,117 - 120,1,0,0,0,8,49,171,440,991,2495,0,4155,0,0,0,0,0.2,1.2,4.1,10.6,23.9,60
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Psychology,Less than 80,0,5,1,1,1,0,0,0,0,1,0,9,0,55.6,11.1,11.1,11.1,0,0,0,0,11.1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Psychology,80 - 89.5,11,36,25,21,8,2,0,2,0,0,1,106,10.5,34.3,23.8,20,7.6,1.9,0,1.9,0,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Psychology,90 - 95.5,17,82,148,149,101,42,20,7,6,1,4,577,3,14.3,25.8,26,17.6,7.3,3.5,1.2,1,0.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Psychology,96 - 99.5,16,71,162,239,245,186,107,56,21,7,8,1118,1.4,6.4,14.6,21.5,22.1,16.8,9.6,5,1.9,0.6
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Psychology,100 - 102,14,33,112,263,286,239,206,111,61,24,3,1352,1,2.4,8.3,19.5,21.2,17.7,15.3,8.2,4.5,1.8
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Psychology,102.5 - 104.5,20,38,99,223,317,322,319,206,104,48,6,1702,1.2,2.2,5.8,13.1,18.7,19,18.8,12.1,6.1,2.8
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Psychology,105 - 107,6,19,66,154,263,349,377,297,216,116,7,1870,0.3,1,3.5,8.3,14.1,18.7,20.2,15.9,11.6,6.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Psychology,107.5 - 109.5,4,11,22,99,196,230,340,328,258,204,3,1695,0.2,0.7,1.3,5.9,11.6,13.6,20.1,19.4,15.2,12.1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Psychology,110 - 113,4,2,13,45,79,151,239,294,331,322,2,1482,0.3,0.1,0.9,3,5.3,10.2,16.1,19.9,22.4,21.8
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Psychology,113.5 - 116.5,1,0,3,5,18,35,72,118,174,257,2,685,0.1,0,0.4,0.7,2.6,5.1,10.5,17.3,25.5,37.6
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Psychology,117 - 120,0,0,1,1,1,3,11,25,34,90,0,166,0,0,0.6,0.6,0.6,1.8,6.6,15.1,20.5,54.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Religious Studies,Less than 80,56,168,177,117,52,18,5,3,4,0,5,605,9.3,28,29.5,19.5,8.7,3,0.8,0.5,0.7,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Religious Studies,80 - 89.5,231,887,1192,1073,541,214,86,24,11,2,44,4305,5.4,20.8,28,25.2,12.7,5,2,0.6,0.3,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Religious Studies,90 - 95.5,455,1364,2421,3354,2813,1675,828,345,125,30,75,13485,3.4,10.2,18.1,25,21,12.5,6.2,2.6,0.9,0.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Religious Studies,96 - 99.5,412,1121,2422,4014,4768,3899,2678,1341,589,204,65,21513,1.9,5.2,11.3,18.7,22.2,18.2,12.5,6.3,2.7,1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Religious Studies,100 - 102,267,723,1455,2810,4031,4239,3553,2162,1033,457,53,20783,1.3,3.5,7,13.6,19.4,20.4,17.1,10.4,5,2.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Religious Studies,102.5 - 104.5,194,507,1136,2485,3793,4700,4860,3378,2040,1057,46,24196,0.8,2.1,4.7,10.3,15.7,19.5,20.1,14,8.4,4.4
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Religious Studies,105 - 107,144,325,688,1611,2891,4118,4948,4154,3059,1723,30,23691,0.6,1.4,2.9,6.8,12.2,17.4,20.9,17.6,12.9,7.3
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Religious Studies,107.5 - 109.5,64,130,348,833,1611,2726,4037,4236,3675,2497,20,20177,0.3,0.6,1.7,4.1,8,13.5,20,21,18.2,12.4
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Religious Studies,110 - 113,31,51,165,400,838,1682,2988,4142,4430,4121,16,18864,0.2,0.3,0.9,2.1,4.4,8.9,15.9,22,23.5,21.9
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Religious Studies,113.5 - 116.5,11,12,30,80,168,392,911,1495,2372,3344,5,8820,0.1,0.1,0.3,0.9,1.9,4.4,10.3,17,26.9,37.9
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Religious Studies,117 - 120,1,1,4,8,24,54,122,238,507,1175,1,2135,0,0,0.2,0.4,1.1,2.5,5.7,11.2,23.8,55.1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Sociology,Less than 80,1,7,7,4,4,1,0,0,1,0,0,25,4,28,28,16,16,4,0,0,4,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Sociology,80 - 89.5,19,63,94,68,31,13,8,1,0,0,5,302,6.4,21.2,31.6,22.9,10.4,4.4,2.7,0.3,0,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Sociology,90 - 95.5,34,155,258,373,319,163,92,33,15,5,7,1454,2.3,10.7,17.8,25.8,22,11.3,6.4,2.3,1,0.3
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Sociology,96 - 99.5,37,117,279,509,581,456,310,133,75,27,11,2535,1.5,4.6,11.1,20.2,23,18.1,12.3,5.3,3,1.1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Sociology,100 - 102,22,69,172,382,520,514,429,227,135,63,8,2541,0.9,2.7,6.8,15.1,20.5,20.3,16.9,9,5.3,2.5
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Sociology,102.5 - 104.5,20,39,157,274,506,604,546,392,229,108,12,2887,0.7,1.4,5.5,9.5,17.6,21,19,13.6,8,3.8
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Sociology,105 - 107,5,32,82,204,349,463,547,463,311,222,6,2684,0.2,1.2,3.1,7.6,13,17.3,20.4,17.3,11.6,8.3
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Sociology,107.5 - 109.5,8,17,28,84,146,303,431,411,355,302,3,2088,0.4,0.8,1.3,4,7,14.5,20.7,19.7,17,14.5
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Sociology,110 - 113,2,6,11,37,81,131,250,375,376,389,0,1658,0.1,0.4,0.7,2.2,4.9,7.9,15.1,22.6,22.7,23.5
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Sociology,113.5 - 116.5,0,1,4,7,18,34,80,109,162,234,4,653,0,0.2,0.6,1.1,2.8,5.2,12.3,16.8,25,36.1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Sociology,117 - 120,0,0,0,1,1,1,10,15,25,78,0,131,0,0,0,0.8,0.8,0.8,7.6,11.5,19.1,59.5
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Spanish,Less than 80,4,12,21,12,0,2,0,0,1,1,1,54,7.5,22.6,39.6,22.6,0,3.8,0,0,1.9,1.9
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Spanish,80 - 89.5,24,119,180,183,83,32,5,4,3,1,8,642,3.8,18.8,28.4,28.9,13.1,5,0.8,0.6,0.5,0.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Spanish,90 - 95.5,57,222,619,992,754,392,65,40,31,16,23,3211,1.8,7,19.4,31.1,23.7,12.3,2,1.3,1,0.5
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Spanish,96 - 99.5,80,254,820,1787,1952,1500,330,224,98,66,27,7138,1.1,3.6,11.5,25.1,27.5,21.1,4.6,3.2,1.4,0.9
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Spanish,100 - 102,73,204,644,1776,2359,2305,616,441,206,121,18,8763,0.8,2.3,7.4,20.3,27,26.4,7,5,2.4,1.4
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Spanish,102.5 - 104.5,67,184,604,1825,2778,3319,1341,896,438,252,23,11727,0.6,1.6,5.2,15.6,23.7,28.4,11.5,7.7,3.7,2.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Spanish,105 - 107,46,109,434,1314,2509,3677,1953,1551,865,407,23,12888,0.4,0.8,3.4,10.2,19.5,28.6,15.2,12.1,6.7,3.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Spanish,107.5 - 109.5,33,59,221,732,1758,2911,2160,2206,1280,671,18,12049,0.3,0.5,1.8,6.1,14.6,24.2,18,18.3,10.6,5.6
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Spanish,110 - 113,20,32,117,426,1056,2246,2111,2728,2172,1362,7,12277,0.2,0.3,1,3.5,8.6,18.3,17.2,22.2,17.7,11.1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Spanish,113.5 - 116.5,1,6,24,94,229,648,849,1375,1477,1423,5,6131,0,0.1,0.4,1.5,3.7,10.6,13.9,22.4,24.1,23.2
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Spanish,117 - 120,1,1,3,8,25,74,118,270,405,573,0,1478,0.1,0.1,0.2,0.5,1.7,5,8,18.3,27.4,38.8
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Statistics,Less than 80,3,21,27,9,2,0,0,2,0,0,0,64,4.7,32.8,42.2,14.1,3.1,0,0,3.1,0,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Statistics,80 - 89.5,8,104,128,96,34,8,4,1,0,0,7,390,2.1,27.2,33.4,25.1,8.9,2.1,1,0.3,0,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Statistics,90 - 95.5,14,80,262,340,288,104,21,10,4,0,10,1133,1.2,7.1,23.3,30.3,25.6,9.3,1.9,0.9,0.4,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Statistics,96 - 99.5,15,69,198,461,562,333,92,33,10,0,11,1784,0.8,3.9,11.2,26,31.7,18.8,5.2,1.9,0.6,0
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Statistics,100 - 102,6,37,106,316,590,474,166,77,27,10,11,1820,0.3,2,5.9,17.5,32.6,26.2,9.2,4.3,1.5,0.6
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Statistics,102.5 - 104.5,11,22,78,213,600,639,376,190,63,19,15,2226,0.5,1,3.5,9.6,27.1,28.9,17,8.6,2.8,0.9
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Statistics,105 - 107,6,12,27,147,462,718,534,345,190,78,11,2530,0.2,0.5,1.1,5.8,18.3,28.5,21.2,13.7,7.5,3.1
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Statistics,107.5 - 109.5,4,9,10,55,267,538,555,473,273,126,10,2320,0.2,0.4,0.4,2.4,11.6,23.3,24,20.5,11.8,5.5
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Statistics,110 - 113,2,1,3,23,112,314,484,578,526,303,6,2352,0.1,0,0.1,1,4.8,13.4,20.6,24.6,22.4,12.9
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Statistics,113.5 - 116.5,0,0,0,4,10,80,132,256,335,339,1,1157,0,0,0,0.3,0.9,6.9,11.4,22.1,29,29.3
202021,Academic year,National,E92000001,England,Final,EAL,Non EAL Pupils,Statistics,117 - 120,1,1,1,0,2,5,16,36,62,145,0,269,0.4,0.4,0.4,0,0.7,1.9,5.9,13.4,23,53.9
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Ancient Languages,80 - 89.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,100,0,0,0,0,0,0
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Ancient Languages,90 - 95.5,0,0,0,0,5,2,3,1,0,0,0,11,0,0,0,0,45.5,18.2,27.3,9.1,0,0
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Ancient Languages,96 - 99.5,0,0,0,0,2,2,6,2,0,1,0,13,0,0,0,0,15.4,15.4,46.2,15.4,0,7.7
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Ancient Languages,100 - 102,0,0,0,2,1,4,5,4,2,0,0,18,0,0,0,11.1,5.6,22.2,27.8,22.2,11.1,0
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Ancient Languages,102.5 - 104.5,0,0,0,0,2,2,2,7,9,2,0,24,0,0,0,0,8.3,8.3,8.3,29.2,37.5,8.3
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Ancient Languages,105 - 107,0,0,0,1,0,2,6,3,6,2,0,20,0,0,0,5,0,10,30,15,30,10
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Ancient Languages,107.5 - 109.5,0,0,0,0,1,2,3,2,8,7,0,23,0,0,0,0,4.3,8.7,13,8.7,34.8,30.4
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Ancient Languages,110 - 113,0,0,0,0,0,1,2,5,10,8,0,26,0,0,0,0,0,3.8,7.7,19.2,38.5,30.8
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Ancient Languages,113.5 - 116.5,0,0,0,0,0,1,1,0,5,6,0,13,0,0,0,0,0,7.7,7.7,0,38.5,46.2
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Ancient Languages,117 - 120,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,50,50
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Art & Design,Less than 80,7,45,150,263,239,149,66,29,22,6,5,981,0.7,4.6,15.4,26.9,24.5,15.3,6.8,3,2.3,0.6
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Art & Design,80 - 89.5,47,112,373,845,1067,768,330,122,48,15,22,3749,1.3,3,10,22.7,28.6,20.6,8.9,3.3,1.3,0.4
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Art & Design,90 - 95.5,71,159,475,1357,2545,2436,1552,672,288,108,44,9707,0.7,1.6,4.9,14,26.3,25.2,16.1,7,3,1.1
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Art & Design,96 - 99.5,65,131,389,1138,2772,3530,2843,1475,704,309,58,13414,0.5,1,2.9,8.5,20.8,26.4,21.3,11,5.3,2.3
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Art & Design,100 - 102,46,87,228,813,1868,2987,2895,1870,936,432,36,12198,0.4,0.7,1.9,6.7,15.4,24.6,23.8,15.4,7.7,3.6
202021,Academic year,National,E92000001,England,Final,Gender,Female Pupils,Art & Design,102.5 - 104.5,39,64,181,586,1580,2733,3468,2432,1399,736,29,13247,0.3,0.5,1.4,4.4,12,20.7,26.2,18.4,10.6,5.6
