"time_period","time_identifier","geographic_level","country_code","country_name","version","characteristic_type","characteristic_value","subjects","KS2_Prior","num_U","num_1","num_2","num_3","num_4","num_5","num_6","num_7","num_8","num_9","num_X","num_covid_impacted","all_grades","perc_1","perc_2","perc_3","perc_4","perc_5","perc_6","perc_7","perc_8","perc_9","perc_U","perc_X","per_covid_impacted"
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Engineering","90 - 95.5",6,14,13,18,4,2,2,0,0,0,0,0,59,23.7,22,30.5,6.8,3.4,3.4,0,0,0,10.2,0,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Engineering","96 - 99.5",4,8,26,29,18,20,11,2,1,0,1,0,120,6.7,21.7,24.2,15,16.7,9.2,1.7,0.8,0,3.3,0.8,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Engineering","100 - 102",2,13,21,32,21,37,10,1,2,0,0,0,139,9.4,15.1,23,15.1,26.6,7.2,0.7,1.4,0,1.4,0,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Engineering","102.5 - 104.5",5,17,29,40,50,43,28,8,3,1,0,0,224,7.6,12.9,17.9,22.3,19.2,12.5,3.6,1.3,0.4,2.2,0,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Engineering","105 - 107",3,17,27,61,40,59,49,15,9,7,1,0,288,5.9,9.4,21.2,13.9,20.5,17,5.2,3.1,2.4,1,0.3,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Engineering","107.5 - 109.5",2,8,23,37,40,64,82,34,26,12,0,0,328,2.4,7,11.3,12.2,19.5,25,10.4,7.9,3.7,0.6,0,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Engineering","110 - 113",1,2,10,22,43,53,84,73,33,33,0,0,354,0.6,2.8,6.2,12.1,15,23.7,20.6,9.3,9.3,0.3,0,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Engineering","113.5 - 116.5",0,1,5,10,13,29,61,51,53,47,0,0,270,0.4,1.9,3.7,4.8,10.7,22.6,18.9,19.6,17.4,0,0,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Engineering","117 - 120",0,0,1,4,2,5,24,18,22,33,0,0,109,0,0.9,3.7,1.8,4.6,22,16.5,20.2,30.3,0,0,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Language","Less than 80",52,125,265,394,175,165,67,22,8,1,37,4,1315,9.5,20.2,30,13.3,12.5,5.1,1.7,0.6,0.1,4,2.8,0.3
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Language","80 - 89.5",279,795,2034,3346,1409,536,147,29,10,2,215,62,8864,9,22.9,37.7,15.9,6,1.7,0.3,0.1,0,3.1,2.4,0.7
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Language","90 - 95.5",365,1202,3455,10526,7606,4238,1478,343,84,12,421,234,29964,4,11.5,35.1,25.4,14.1,4.9,1.1,0.3,0,1.2,1.4,0.8
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Language","96 - 99.5",362,1002,3184,12629,14299,11212,5324,1450,401,71,451,371,50756,2,6.3,24.9,28.2,22.1,10.5,2.9,0.8,0.1,0.7,0.9,0.7
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Language","100 - 102",258,703,1957,9318,13467,14069,8562,2862,829,189,379,372,52965,1.3,3.7,17.6,25.4,26.6,16.2,5.4,1.6,0.4,0.5,0.7,0.7
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Language","102.5 - 104.5",208,565,1711,8368,14506,18823,14423,6069,2151,500,372,490,68186,0.8,2.5,12.3,21.3,27.6,21.2,8.9,3.2,0.7,0.3,0.5,0.7
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Language","105 - 107",181,392,1147,5685,11878,19240,18461,9805,4269,1358,318,543,73277,0.5,1.6,7.8,16.2,26.3,25.2,13.4,5.8,1.9,0.2,0.4,0.7
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Language","107.5 - 109.5",90,208,588,2818,7037,14119,17717,11843,6487,2499,200,464,64070,0.3,0.9,4.4,11,22,27.7,18.5,10.1,3.9,0.1,0.3,0.7
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Language","110 - 113",43,107,337,1385,3968,10149,17036,15275,11027,5765,125,458,65675,0.2,0.5,2.1,6,15.5,25.9,23.3,16.8,8.8,0.1,0.2,0.7
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Language","113.5 - 116.5",17,20,53,284,873,3079,7238,8923,8746,6647,47,213,36140,0.1,0.1,0.8,2.4,8.5,20,24.7,24.2,18.4,0,0.1,0.6
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Language","117 - 120",1,3,9,53,96,499,1463,2715,3589,4127,14,69,12638,0,0.1,0.4,0.8,3.9,11.6,21.5,28.4,32.7,0,0.1,0.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Literature","Less than 80",68,159,215,236,198,162,104,34,13,0,37,68,1294,12.3,16.6,18.2,15.3,12.5,8,2.6,1,0,5.3,2.9,5.3
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Literature","80 - 89.5",499,1150,1805,2201,1374,677,232,60,14,2,213,423,8650,13.3,20.9,25.4,15.9,7.8,2.7,0.7,0.2,0,5.8,2.5,4.9
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Literature","90 - 95.5",847,1958,4181,7295,6423,4560,1837,535,117,35,413,1297,29498,6.6,14.2,24.7,21.8,15.5,6.2,1.8,0.4,0.1,2.9,1.4,4.4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Literature","96 - 99.5",904,1980,4325,9581,11892,10605,5833,1853,604,143,472,2021,50213,3.9,8.6,19.1,23.7,21.1,11.6,3.7,1.2,0.3,1.8,0.9,4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Literature","100 - 102",594,1308,3165,7684,11528,12667,8527,3162,1171,310,427,1986,52529,2.5,6,14.6,21.9,24.1,16.2,6,2.2,0.6,1.1,0.8,3.8
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Literature","102.5 - 104.5",608,1185,2803,7302,12767,16971,13816,6311,2372,749,431,2444,67759,1.7,4.1,10.8,18.8,25,20.4,9.3,3.5,1.1,0.9,0.6,3.6
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Literature","105 - 107",463,801,1961,5588,11212,17301,17312,9499,4324,1622,392,2466,72941,1.1,2.7,7.7,15.4,23.7,23.7,13,5.9,2.2,0.6,0.5,3.4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Literature","107.5 - 109.5",268,415,1028,3020,7145,13476,16513,10949,6070,2641,252,2060,63837,0.7,1.6,4.7,11.2,21.1,25.9,17.2,9.5,4.1,0.4,0.4,3.2
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Literature","110 - 113",131,249,574,1700,4450,10403,16305,14507,9860,5429,156,1750,65514,0.4,0.9,2.6,6.8,15.9,24.9,22.1,15.1,8.3,0.2,0.2,2.7
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Literature","113.5 - 116.5",26,51,105,432,1180,3487,7538,8699,7909,5784,58,801,36070,0.1,0.3,1.2,3.3,9.7,20.9,24.1,21.9,16,0.1,0.2,2.2
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","English Literature","117 - 120",2,11,13,54,149,654,1808,2796,3308,3565,14,246,12620,0.1,0.1,0.4,1.2,5.2,14.3,22.2,26.2,28.2,0,0.1,1.9
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Film Studies","Less than 80",0,1,0,2,0,0,1,0,0,0,0,0,4,25,0,50,0,0,25,0,0,0,0,0,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Film Studies","80 - 89.5",5,16,26,24,15,9,1,0,1,0,1,1,99,16.2,26.3,24.2,15.2,9.1,1,0,1,0,5.1,1,1
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Film Studies","90 - 95.5",19,37,77,103,59,67,31,4,1,1,4,4,407,9.1,18.9,25.3,14.5,16.5,7.6,1,0.2,0.2,4.7,1,1
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Film Studies","96 - 99.5",14,29,70,107,105,129,65,17,7,3,2,3,551,5.3,12.7,19.4,19.1,23.4,11.8,3.1,1.3,0.5,2.5,0.4,0.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Film Studies","100 - 102",12,26,45,88,95,114,92,43,24,6,4,2,551,4.7,8.2,16,17.2,20.7,16.7,7.8,4.4,1.1,2.2,0.7,0.4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Film Studies","102.5 - 104.5",11,12,29,69,98,144,161,59,35,12,5,5,640,1.9,4.5,10.8,15.3,22.5,25.2,9.2,5.5,1.9,1.7,0.8,0.8
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Film Studies","105 - 107",11,15,37,76,84,140,114,80,57,21,2,14,651,2.3,5.7,11.7,12.9,21.5,17.5,12.3,8.8,3.2,1.7,0.3,2.2
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Film Studies","107.5 - 109.5",6,2,13,39,39,97,125,72,56,40,0,14,503,0.4,2.6,7.8,7.8,19.3,24.9,14.3,11.1,8,1.2,0,2.8
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Film Studies","110 - 113",4,2,7,12,31,76,87,93,89,71,0,25,497,0.4,1.4,2.4,6.2,15.3,17.5,18.7,17.9,14.3,0.8,0,5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Film Studies","113.5 - 116.5",0,1,2,3,8,12,33,38,55,51,0,14,217,0.5,0.9,1.4,3.7,5.5,15.2,17.5,25.3,23.5,0,0,6.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Film Studies","117 - 120",0,0,0,0,1,1,3,7,11,10,0,6,39,0,0,0,2.6,2.6,7.7,17.9,28.2,25.6,0,0,15.4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Food Preparation and Nutrition","Less than 80",1,14,16,23,10,6,4,2,1,0,2,2,81,17.3,19.8,28.4,12.3,7.4,4.9,2.5,1.2,0,1.2,2.5,2.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Food Preparation and Nutrition","80 - 89.5",38,80,201,260,161,76,24,5,3,1,12,10,871,9.2,23.1,29.9,18.5,8.7,2.8,0.6,0.3,0.1,4.4,1.4,1.1
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Food Preparation and Nutrition","90 - 95.5",65,164,491,952,686,499,240,78,20,0,22,51,3268,5,15,29.1,21,15.3,7.3,2.4,0.6,0,2,0.7,1.6
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Food Preparation and Nutrition","96 - 99.5",61,149,506,1170,1145,1071,704,264,80,19,36,71,5276,2.8,9.6,22.2,21.7,20.3,13.3,5,1.5,0.4,1.2,0.7,1.3
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Food Preparation and Nutrition","100 - 102",42,113,380,907,1059,1139,890,378,160,36,27,92,5223,2.2,7.3,17.4,20.3,21.8,17,7.2,3.1,0.7,0.8,0.5,1.8
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Food Preparation and Nutrition","102.5 - 104.5",39,71,315,812,1122,1300,1258,655,325,103,24,103,6127,1.2,5.1,13.3,18.3,21.2,20.5,10.7,5.3,1.7,0.6,0.4,1.7
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Food Preparation and Nutrition","105 - 107",25,59,200,595,888,1166,1310,812,517,214,12,101,5899,1,3.4,10.1,15.1,19.8,22.2,13.8,8.8,3.6,0.4,0.2,1.7
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Food Preparation and Nutrition","107.5 - 109.5",8,25,120,318,495,788,1049,827,593,323,11,83,4640,0.5,2.6,6.9,10.7,17,22.6,17.8,12.8,7,0.2,0.2,1.8
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Food Preparation and Nutrition","110 - 113",13,18,45,176,300,525,864,891,873,581,6,90,4382,0.4,1,4,6.8,12,19.7,20.3,19.9,13.3,0.3,0.1,2.1
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Food Preparation and Nutrition","113.5 - 116.5",4,4,9,39,71,175,327,384,454,545,1,32,2045,0.2,0.4,1.9,3.5,8.6,16,18.8,22.2,26.7,0.2,0,1.6
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Food Preparation and Nutrition","117 - 120",0,0,0,5,8,17,49,91,128,259,1,5,563,0,0,0.9,1.4,3,8.7,16.2,22.7,46,0,0.2,0.9
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","French","Less than 80",6,10,24,36,23,40,9,8,7,13,3,0,179,5.6,13.4,20.1,12.8,22.3,5,4.5,3.9,7.3,3.4,1.7,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","French","80 - 89.5",15,105,147,143,43,80,11,21,6,5,10,3,589,17.8,25,24.3,7.3,13.6,1.9,3.6,1,0.8,2.5,1.7,0.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","French","90 - 95.5",64,272,620,844,310,552,59,59,43,18,20,49,2910,9.3,21.3,29,10.7,19,2,2,1.5,0.6,2.2,0.7,1.7
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","French","96 - 99.5",123,344,975,1903,939,1819,157,166,101,87,50,80,6744,5.1,14.5,28.2,13.9,27,2.3,2.5,1.5,1.3,1.8,0.7,1.2
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","French","100 - 102",164,319,913,2098,1288,2788,379,328,191,111,39,138,8756,3.6,10.4,24,14.7,31.8,4.3,3.7,2.2,1.3,1.9,0.4,1.6
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","French","102.5 - 104.5",200,292,1070,2708,1967,4658,825,779,382,219,45,186,13331,2.2,8,20.3,14.8,34.9,6.2,5.8,2.9,1.6,1.5,0.3,1.4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","French","105 - 107",279,263,900,2550,2350,5983,1393,1550,831,462,58,228,16847,1.6,5.3,15.1,13.9,35.5,8.3,9.2,4.9,2.7,1.7,0.3,1.4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","French","107.5 - 109.5",252,136,530,1859,2013,5805,1949,2135,1288,771,52,228,17018,0.8,3.1,10.9,11.8,34.1,11.5,12.5,7.6,4.5,1.5,0.3,1.3
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","French","110 - 113",210,77,320,1141,1709,5294,2612,3495,2550,1901,31,299,19639,0.4,1.6,5.8,8.7,27,13.3,17.8,13,9.7,1.1,0.2,1.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","French","113.5 - 116.5",83,14,69,338,622,2009,1508,2487,2450,2584,15,242,12421,0.1,0.6,2.7,5,16.2,12.1,20,19.7,20.8,0.7,0.1,1.9
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","French","117 - 120",12,1,10,43,112,377,337,792,1140,2007,1,86,4918,0,0.2,0.9,2.3,7.7,6.9,16.1,23.2,40.8,0.2,0,1.7
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Geography","Less than 80",62,120,120,96,65,64,32,17,5,4,12,2,599,20,20,16,10.9,10.7,5.3,2.8,0.8,0.7,10.4,2,0.3
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Geography","80 - 89.5",320,1049,1189,656,230,83,38,18,4,1,98,8,3694,28.4,32.2,17.8,6.2,2.2,1,0.5,0.1,0,8.7,2.7,0.2
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Geography","90 - 95.5",550,2056,3464,3531,1776,919,412,136,33,9,231,53,13170,15.6,26.3,26.8,13.5,7,3.1,1,0.3,0.1,4.2,1.8,0.4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Geography","96 - 99.5",536,1774,3951,6107,4488,3229,1686,586,209,37,274,78,22955,7.7,17.2,26.6,19.6,14.1,7.3,2.6,0.9,0.2,2.3,1.2,0.3
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Geography","100 - 102",351,1113,2803,5219,4900,4562,3021,1339,536,112,216,88,24260,4.6,11.6,21.5,20.2,18.8,12.5,5.5,2.2,0.5,1.4,0.9,0.4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Geography","102.5 - 104.5",278,967,2235,5031,6001,6713,5482,3000,1295,353,206,163,31724,3,7,15.9,18.9,21.2,17.3,9.5,4.1,1.1,0.9,0.6,0.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Geography","105 - 107",195,615,1444,3660,5131,7132,7368,4930,2695,876,179,176,34401,1.8,4.2,10.6,14.9,20.7,21.4,14.3,7.8,2.5,0.6,0.5,0.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Geography","107.5 - 109.5",78,282,707,1964,3245,5347,7061,6062,4065,1793,96,158,30858,0.9,2.3,6.4,10.5,17.3,22.9,19.6,13.2,5.8,0.3,0.3,0.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Geography","110 - 113",48,123,321,937,1748,3842,6246,7166,6845,4364,66,162,31868,0.4,1,2.9,5.5,12.1,19.6,22.5,21.5,13.7,0.2,0.2,0.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Geography","113.5 - 116.5",3,20,69,181,399,988,2295,3840,4842,5364,19,100,18120,0.1,0.4,1,2.2,5.5,12.7,21.2,26.7,29.6,0,0.1,0.6
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Geography","117 - 120",1,2,4,22,44,147,429,882,1721,3311,6,42,6611,0,0.1,0.3,0.7,2.2,6.5,13.3,26,50.1,0,0.1,0.6
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","German","Less than 80",0,1,6,2,6,6,1,2,0,1,1,0,26,3.8,23.1,7.7,23.1,23.1,3.8,7.7,0,3.8,0,3.8,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","German","80 - 89.5",3,15,32,25,7,12,5,2,4,1,1,1,108,13.9,29.6,23.1,6.5,11.1,4.6,1.9,3.7,0.9,2.8,0.9,0.9
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","German","90 - 95.5",9,62,112,162,85,115,6,7,6,4,2,6,576,10.8,19.4,28.1,14.8,20,1,1.2,1,0.7,1.6,0.3,1
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","German","96 - 99.5",17,73,184,399,268,355,59,25,19,18,5,13,1435,5.1,12.8,27.8,18.7,24.7,4.1,1.7,1.3,1.3,1.2,0.3,0.9
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","German","100 - 102",24,62,180,433,361,605,84,68,29,23,4,22,1895,3.3,9.5,22.8,19.1,31.9,4.4,3.6,1.5,1.2,1.3,0.2,1.2
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","German","102.5 - 104.5",39,57,208,639,580,1026,228,169,74,39,18,32,3109,1.8,6.7,20.6,18.7,33,7.3,5.4,2.4,1.3,1.3,0.6,1
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","German","105 - 107",48,60,208,615,716,1554,447,375,145,93,13,35,4309,1.4,4.8,14.3,16.6,36.1,10.4,8.7,3.4,2.2,1.1,0.3,0.8
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","German","107.5 - 109.5",43,38,125,470,685,1524,700,564,337,161,9,45,4701,0.8,2.7,10,14.6,32.4,14.9,12,7.2,3.4,0.9,0.2,1
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","German","110 - 113",43,14,66,336,649,1662,1093,1100,823,522,9,48,6365,0.2,1,5.3,10.2,26.1,17.2,17.3,12.9,8.2,0.7,0.1,0.8
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","German","113.5 - 116.5",21,3,21,121,258,755,719,985,850,968,4,90,4795,0.1,0.4,2.5,5.4,15.7,15,20.5,17.7,20.2,0.4,0.1,1.9
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","German","117 - 120",8,0,0,15,51,158,222,370,525,933,2,66,2350,0,0,0.6,2.2,6.7,9.4,15.7,22.3,39.7,0.3,0.1,2.8
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","History","Less than 80",52,69,82,69,50,41,19,12,6,2,10,5,417,16.5,19.7,16.5,12,9.8,4.6,2.9,1.4,0.5,12.5,2.4,1.2
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","History","80 - 89.5",475,853,886,672,270,148,60,30,12,0,88,11,3505,24.3,25.3,19.2,7.7,4.2,1.7,0.9,0.3,0,13.6,2.5,0.3
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","History","90 - 95.5",868,1929,3068,3079,1708,1150,557,219,69,20,225,38,12930,14.9,23.7,23.8,13.2,8.9,4.3,1.7,0.5,0.2,6.7,1.7,0.3
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","History","96 - 99.5",942,2147,4010,5489,3922,3179,1976,853,287,81,274,90,23250,9.2,17.2,23.6,16.9,13.7,8.5,3.7,1.2,0.3,4.1,1.2,0.4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","History","100 - 102",672,1533,3072,5095,4530,4255,3197,1617,653,214,261,94,25193,6.1,12.2,20.2,18,16.9,12.7,6.4,2.6,0.8,2.7,1,0.4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","History","102.5 - 104.5",577,1379,2866,5363,5660,6254,5279,3328,1554,545,274,124,33203,4.2,8.6,16.2,17,18.8,15.9,10,4.7,1.6,1.7,0.8,0.4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","History","105 - 107",392,951,2079,4183,5278,6888,7061,5018,2958,1266,185,188,36447,2.6,5.7,11.5,14.5,18.9,19.4,13.8,8.1,3.5,1.1,0.5,0.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","History","107.5 - 109.5",231,432,1010,2444,3468,5433,6750,5726,4184,2338,122,153,32291,1.3,3.1,7.6,10.7,16.8,20.9,17.7,13,7.2,0.7,0.4,0.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","History","110 - 113",104,212,531,1362,2250,4204,6488,7340,6597,4916,81,175,34260,0.6,1.5,4,6.6,12.3,18.9,21.4,19.3,14.3,0.3,0.2,0.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","History","113.5 - 116.5",20,49,109,291,587,1334,2743,3782,4632,5338,37,101,19023,0.3,0.6,1.5,3.1,7,14.4,19.9,24.3,28.1,0.1,0.2,0.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","History","117 - 120",4,5,16,41,78,177,519,1037,1659,3059,6,37,6638,0.1,0.2,0.6,1.2,2.7,7.8,15.6,25,46.1,0.1,0.1,0.6
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Latin","80 - 89.5",0,1,0,0,0,0,0,1,0,0,0,0,2,50,0,0,0,0,0,50,0,0,0,0,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Latin","90 - 95.5",1,0,1,2,1,0,1,0,0,0,0,1,7,0,14.3,28.6,14.3,0,14.3,0,0,0,14.3,0,14.3
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Latin","96 - 99.5",2,4,3,5,3,1,2,3,1,0,0,1,25,16,12,20,12,4,8,12,4,0,8,0,4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Latin","100 - 102",5,4,9,7,13,7,7,3,3,0,0,3,61,6.6,14.8,11.5,21.3,11.5,11.5,4.9,4.9,0,8.2,0,4.9
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Latin","102.5 - 104.5",4,7,11,12,13,15,13,10,5,1,2,5,98,7.1,11.2,12.2,13.3,15.3,13.3,10.2,5.1,1,4.1,2,5.1
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Latin","105 - 107",3,4,11,10,19,33,22,29,21,9,2,15,178,2.2,6.2,5.6,10.7,18.5,12.4,16.3,11.8,5.1,1.7,1.1,8.4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Latin","107.5 - 109.5",3,8,5,13,26,40,44,57,46,32,4,19,297,2.7,1.7,4.4,8.8,13.5,14.8,19.2,15.5,10.8,1,1.3,6.4
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Latin","110 - 113",0,3,16,18,36,68,101,125,156,146,0,47,716,0.4,2.2,2.5,5,9.5,14.1,17.5,21.8,20.4,0,0,6.6
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Latin","113.5 - 116.5",0,0,5,5,18,42,67,122,230,342,2,69,902,0,0.6,0.6,2,4.7,7.4,13.5,25.5,37.9,0,0.2,7.6
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Latin","117 - 120",0,1,0,1,0,16,38,62,125,378,0,43,664,0.2,0,0.2,0,2.4,5.7,9.3,18.8,56.9,0,0,6.5
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Mathematics","Less than 80",151,289,227,170,191,141,48,42,18,2,38,1,1318,21.9,17.2,12.9,14.5,10.7,3.6,3.2,1.4,0.2,11.5,2.9,0.1
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Mathematics","80 - 89.5",922,2965,2423,1274,741,220,68,23,13,3,201,3,8856,33.5,27.4,14.4,8.4,2.5,0.8,0.3,0.1,0,10.4,2.3,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Mathematics","90 - 95.5",740,4452,7650,7415,6053,2426,451,235,75,16,424,16,29953,14.9,25.5,24.8,20.2,8.1,1.5,0.8,0.3,0.1,2.5,1.4,0.1
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Mathematics","96 - 99.5",453,2849,7352,11505,15562,9136,2184,867,328,52,454,19,50761,5.6,14.5,22.7,30.7,18,4.3,1.7,0.6,0.1,0.9,0.9,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Mathematics","100 - 102",278,1404,4237,8691,16961,13809,4434,1918,704,133,374,24,52967,2.7,8,16.4,32,26.1,8.4,3.6,1.3,0.3,0.5,0.7,0
202122,"Academic year","National","E92000001","England","Revised","SEN","Non SEN Pupils","Mathematics","102.5 - 104.5",192,984,2975,7430,19211,20553,9483,4688,1933,359,356,31,68195,1.4,4.4,10.9,28.2,30.1,13.9,6.9,2.8,0.5,0.3,0.5,0
